canonical_question_id,url,examiner,in_ce_tip_block,assertive_phrasing,hedged_illustrative,comparative_phrasing,strength,already_in_index,context,question_text
QB2_A#q12,/meoclass1/QB2_A.html#q12,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,ailure and capsized in the South Atlantic due to catastrophic hull girder buckling under intense hydrodynamic and cargo loading stresses. 🔗 Examiner Chain Nair/Simon follow this line: Define high-density cargo thresholds → Differentiate local vs. global hull stress → Explain why alternate hold loadi,"High density cargo in IMSBC — definition, restriction criteria, and local vs global structural strength."
QB2_A#q12,/meoclass1/QB2_A.html#q12,Rajappan,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"S Common Structural Rules (CSR) for Bulk Carriers. Stability Interface Mandatory Loadicator verification under Class monitoring rules. CE Oral Tip: If Examiner Rajappan asks: ""How do you physically verify the density of a bulk cargo if you suspect the shipper's declaration is incorrect?"" Explain the","High density cargo in IMSBC — definition, restriction criteria, and local vs global structural strength."
QB2_A#q13,/meoclass1/QB2_A.html#q13,Nair,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,"rovisions for ships certified with Timber Load Lines). IMSBC Reference Definition boundaries for cohesive vs. non-cohesive bulk matrices. CE Oral Tip: Examiner Nair frequently tests candidates by asking: ""If a vessel carrying a heavy deck cargo of logs develops a persistent list mid-voyage due to wa",Cohesive cargo — definition. Can you carry logs in a bulk carrier and what are the precautions?
QB2_A#q13,/meoclass1/QB2_A.html#q13,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"ings snapped during heavy weather, allowing the shifting log stacks to break side stanchions and pull the vessel past its down-flooding angle. 🔗 Examiner Chain Simon/Senthil follow this track: Define cohesive bulk materials → Transition to timber cargo risks → Explain the 15% water absorption calcul",Cohesive cargo — definition. Can you carry logs in a bulk carrier and what are the precautions?
QB2_A#q13,/meoclass1/QB2_A.html#q13,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"napped during heavy weather, allowing the shifting log stacks to break side stanchions and pull the vessel past its down-flooding angle. 🔗 Examiner Chain Simon/Senthil follow this track: Define cohesive bulk materials → Transition to timber cargo risks → Explain the 15% water absorption calculation ",Cohesive cargo — definition. Can you carry logs in a bulk carrier and what are the precautions?
QB2_A#q14,/meoclass1/QB2_A.html#q14,Nair,False,False,False,True,WEAK_COMPARATIVE_MENTION,False,"spills into coastal waters during low-speed impacts, whereas older single-skin configurations caused catastrophic local environmental damage. 🔗 Examiner Chain Nair/Rajappan follow this sequence: Explain IBC Code ship types → Detail the contents of Chapter 17 → Differentiate IBC from BCH → Review the","IBC Code — Chapters 17/18/19, ship types 1/2/3, and difference from BCH Code."
QB2_A#q14,/meoclass1/QB2_A.html#q14,Simon,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"cals in Bulk (IBC Code). Legacy Code Code for the Construction and Equipment of Ships Carrying Dangerous Chemicals in Bulk (BCH Code). CE Oral Tip: If Examiner Simon asks you: ""Can you carry a Chapter 17 Type 1 cargo inside a Type 2 or Type 3 chemical tanker tank?"" The answer is an absolute no. The ","IBC Code — Chapters 17/18/19, ship types 1/2/3, and difference from BCH Code."
QB2_A#q14,/meoclass1/QB2_A.html#q14,Rajappan,False,False,False,True,WEAK_COMPARATIVE_MENTION,False,"ls into coastal waters during low-speed impacts, whereas older single-skin configurations caused catastrophic local environmental damage. 🔗 Examiner Chain Nair/Rajappan follow this sequence: Explain IBC Code ship types → Detail the contents of Chapter 17 → Differentiate IBC from BCH → Review the eng","IBC Code — Chapters 17/18/19, ship types 1/2/3, and difference from BCH Code."
QB2_A#q15,/meoclass1/QB2_A.html#q15,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,ions with updated listings on the ICOF attachment remains a leading cause of immediate commercial vessel detentions in major industrial ports. 🔗 Examiner Chain Nair/Simon follow this track: What is the full name of ICOF? → Detail its survey cycle under HSSC → What happens if you miss an annual surve,"ICOF — full name, who issues, contents, validity, and survey cycle."
QB2_A#q15,/meoclass1/QB2_A.html#q15,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,with updated listings on the ICOF attachment remains a leading cause of immediate commercial vessel detentions in major industrial ports. 🔗 Examiner Chain Nair/Simon follow this track: What is the full name of ICOF? → Detail its survey cycle under HSSC → What happens if you miss an annual survey win,"ICOF — full name, who issues, contents, validity, and survey cycle."
QB2_A#q15,/meoclass1/QB2_A.html#q15,Senthil,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"e inspections. DGMA RO Authorization Legal basis for RO (e.g. IRS) issuance of ICOF on behalf of DGMA for Indian-flag chemical tankers CE Oral Tip: If Examiner Senthil asks you: ""You are the Chief Engineer on a chemical tanker, and the charterer wants to load a cargo that is perfectly safe but missi","ICOF — full name, who issues, contents, validity, and survey cycle."
QB2_A#q16,/meoclass1/QB2_A.html#q16,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"15 (Cargo Record Book entry criteria). Port State Control Hard baseline document verified against live cargo pump-room piping arrays. CE Oral Tip: If Examiner Nair asks you: ""The P&A Manual says a specific tank must have less than 75 liters of residue left after stripping, but your physical sounding","P&A Manual — purpose, who provides it, and what are its contents?"
QB2_A#q16,/meoclass1/QB2_A.html#q16,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,k washing operations were executed using durations or temperatures that deviated from the minimum parameters set out in the ship's P&A Manual. 🔗 Examiner Chain Simon/Senthil follow this track: What is the purpose of the P&A Manual? → Who approves it? → Link to the Cargo Record Book entries → Enginee,"P&A Manual — purpose, who provides it, and what are its contents?"
QB2_A#q16,/meoclass1/QB2_A.html#q16,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,ing operations were executed using durations or temperatures that deviated from the minimum parameters set out in the ship's P&A Manual. 🔗 Examiner Chain Simon/Senthil follow this track: What is the purpose of the P&A Manual? → Who approves it? → Link to the Cargo Record Book entries → Engineering m,"P&A Manual — purpose, who provides it, and what are its contents?"
QB2_A#q17,/meoclass1/QB2_A.html#q17,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,ers who attempted to bypass the underwater discharge system by pumping chemical or oil residues through deck-level fire lines while at anchor. 🔗 Examiner Chain Nair/Rajappan follow this sequence: Why does MARPOL Annex II use L/NM instead of ppm? → What is the minimum speed required? → Explain how UN,"Chemical tanker discharge control — why 50 NM in special areas, why instantaneous rate (not ppm), and UNCLOS link."
QB2_A#q17,/meoclass1/QB2_A.html#q17,Simon,True,False,False,False,SUPPORTED_CE_TIP_MENTION,True,"through the certified Underwater Discharge Outlet only. Enforcement Interface Port State Control tracking via automated log auditing. CE Oral Tip: If Examiner Simon traps you by asking: ""You are drifting with the main engine stopped, waiting for orders, and your slop tank is full. Can you discharge ","Chemical tanker discharge control — why 50 NM in special areas, why instantaneous rate (not ppm), and UNCLOS link."
QB2_A#q17,/meoclass1/QB2_A.html#q17,Rajappan,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,ho attempted to bypass the underwater discharge system by pumping chemical or oil residues through deck-level fire lines while at anchor. 🔗 Examiner Chain Nair/Rajappan follow this sequence: Why does MARPOL Annex II use L/NM instead of ppm? → What is the minimum speed required? → Explain how UNCLOS ,"Chemical tanker discharge control — why 50 NM in special areas, why instantaneous rate (not ppm), and UNCLOS link."
QB2_A#q18,/meoclass1/QB2_A.html#q18,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,ns entered in the Cargo Record Book and the actual steam or water volumetric totals logged in the engine room's boiler and flow meter records. 🔗 Examiner Chain Nair/Simon follow this track: What is a Category X cargo? → Walk through the mandatory port pre-wash sequence → State the maximum allowed ef,Type 1 chemical tanker — tank washing and discharge criteria for Category X cargo.
QB2_A#q18,/meoclass1/QB2_A.html#q18,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,tered in the Cargo Record Book and the actual steam or water volumetric totals logged in the engine room's boiler and flow meter records. 🔗 Examiner Chain Nair/Simon follow this track: What is a Category X cargo? → Walk through the mandatory port pre-wash sequence → State the maximum allowed effluen,Type 1 chemical tanker — tank washing and discharge criteria for Category X cargo.
QB2_A#q18,/meoclass1/QB2_A.html#q18,Senthil,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"ntries verified by an independent authorized surveyor. Enforcement Body Port State Control and local Coast Guard environmental divisions. CE Oral Tip: Examiner Senthil often asks: ""Who pays for and verifies the Category X concentration test at the discharge berth?"" Your response must show an underst",Type 1 chemical tanker — tank washing and discharge criteria for Category X cargo.
QB2_A#q19,/meoclass1/QB2_A.html#q19,Nair,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,"odifications alter the ship's internal volume profiles. Enforcement Interface Port State Control tonnage validation under flag protocols. CE Oral Tip: Examiner Nair often presents this trick scenario: ""You add a new enclosed deck storage locker on top of the accommodation block. Does this change you","GT and NT — how are they calculated, why is GT always bigger, and what dues are based on each?"
QB2_A#q19,/meoclass1/QB2_A.html#q19,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,have historically led to severe financial penalties and port detentions when custom authorities audit unlogged structural modifications. 🔗 Examiner Chain Nair/Simon follow this track: Define GT vs NT → Write down the GT formula variables → Explain the 30% floor rule → Identify which dues are calcula,"GT and NT — how are they calculated, why is GT always bigger, and what dues are based on each?"
QB2_A#q20,/meoclass1/QB2_A.html#q20,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"ered extreme parametric rolling, resulting in the loss of over 400 containers and catastrophic structural damage to the remaining deck stacks. 🔗 Examiner Chain Nair/Senthil follow this sequence: Define parametric rolling → Explain the waterplane variation mechanism → Why are container ships vulnerab","Parametric rolling — cause, mechanism, why container ships are susceptible, cargo consequences, and CE's correction."
QB2_A#q20,/meoclass1/QB2_A.html#q20,Simon,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"nal Code on Intact Stability, 2008 (Section addressing dynamic rolling). Safety Management ISM Code emergency weather response protocols. CE Oral Tip: Examiner Simon often asks: ""If you are running at high speed in head seas and parametric rolling starts, should you speed up or slow down?"" Your best","Parametric rolling — cause, mechanism, why container ships are susceptible, cargo consequences, and CE's correction."
QB2_A#q20,/meoclass1/QB2_A.html#q20,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"extreme parametric rolling, resulting in the loss of over 400 containers and catastrophic structural damage to the remaining deck stacks. 🔗 Examiner Chain Nair/Senthil follow this sequence: Define parametric rolling → Explain the waterplane variation mechanism → Why are container ships vulnerable? →","Parametric rolling — cause, mechanism, why container ships are susceptible, cargo consequences, and CE's correction."
QB2_A#q21,/meoclass1/QB2_A.html#q21,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"nisms allowed water to overwhelm the weathertight car deck doors, leading to rapid accumulation of water and a catastrophic loss of stability. 🔗 Examiner Chain Nair/Simon follow this track: Define watertight vs. weathertight → State the technical hose test parameters → Explain how ultrasonic testing","Watertight vs weathertight — definitions, differences, and test methods."
QB2_A#q21,/meoclass1/QB2_A.html#q21,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"allowed water to overwhelm the weathertight car deck doors, leading to rapid accumulation of water and a catastrophic loss of stability. 🔗 Examiner Chain Nair/Simon follow this track: Define watertight vs. weathertight → State the technical hose test parameters → Explain how ultrasonic testing works","Watertight vs weathertight — definitions, differences, and test methods."
QB2_A#q21,/meoclass1/QB2_A.html#q21,Rajappan,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,"g procedures for watertight structures). Safety Ledger Standard Log Book records capturing routine inspections of watertight closures. CE Oral Tip: If Examiner Rajappan traps you by asking: ""Can you use a standard weathertight cargo hatch cover as a watertight division if you add extra heavy turnbuc","Watertight vs weathertight — definitions, differences, and test methods."
QB2_A#q22,/meoclass1/QB2_A.html#q22,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"k IACS Common Structural Rules (CSR) for Bulk Carriers and Oil Tankers. Auditing Authority Maritime Safety Committee (MSC) of the IMO. CE Oral Tip: If Examiner Nair asks you: ""What is the standard design life of a vessel under the GBS definition?"" Your answer must be exactly 25 years. Emphasize that","GBS — Goal-Based Ship Construction Standards. What is it, five-tier structure, and which ships does it apply to?"
QB2_A#q22,/meoclass1/QB2_A.html#q22,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"prompted the IMO to implement GBS, ensuring that future designs incorporate robust fatigue life and corrosion margins from the drawing board. 🔗 Examiner Chain Simon/Senthil follow this track: Define GBS → Break down the 5 tiers sequentially → Detail the purpose of the Ship Construction File → Identi","GBS — Goal-Based Ship Construction Standards. What is it, five-tier structure, and which ships does it apply to?"
QB2_A#q22,/meoclass1/QB2_A.html#q22,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"ted the IMO to implement GBS, ensuring that future designs incorporate robust fatigue life and corrosion margins from the drawing board. 🔗 Examiner Chain Simon/Senthil follow this track: Define GBS → Break down the 5 tiers sequentially → Detail the purpose of the Ship Construction File → Identify si","GBS — Goal-Based Ship Construction Standards. What is it, five-tier structure, and which ships does it apply to?"
QB2_A#q23,/meoclass1/QB2_A.html#q23,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"chemical solvents without verifying that the cargo temperature limits exceeded the maximum threshold allowed by the tank coating manufacturer. 🔗 Examiner Chain Nair/Senthil follow this line: Charterer brings a new chemical, what are your steps? → Trap: Commercial trade names vs. shipping names → Rev","As CE, a charterer proposes a new chemical cargo — how do you confirm ship suitability?"
QB2_A#q23,/meoclass1/QB2_A.html#q23,Simon,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"er VII, Part B (Liquid chemical carrier compliance rules). MARPOL Link Annex II, Regulation 13 (Discharge and cargo handling parameters). CE Oral Tip: Examiner Simon often asks: ""The cargo is listed on your ICOF, but the Tank Coating Guide says 'Variable Resistance depending on temperature.' How do ","As CE, a charterer proposes a new chemical cargo — how do you confirm ship suitability?"
QB2_A#q23,/meoclass1/QB2_A.html#q23,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"cal solvents without verifying that the cargo temperature limits exceeded the maximum threshold allowed by the tank coating manufacturer. 🔗 Examiner Chain Nair/Senthil follow this line: Charterer brings a new chemical, what are your steps? → Trap: Commercial trade names vs. shipping names → Review c","As CE, a charterer proposes a new chemical cargo — how do you confirm ship suitability?"
QB2_A#q24,/meoclass1/QB2_A.html#q24,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"nclinometers left no data logs, or their pendulum needles swung erratically due to centrifugal forces during the final moments of an accident. 🔗 Examiner Chain Nair/Simon follow this track: What is a digital inclinometer? → Explain MEMS technology → Differentiate it from traditional pendulums → Iden","Digital inclinometer — requirements, purpose, MEMS technology, and what makes it different from traditional inclinometers."
QB2_A#q24,/meoclass1/QB2_A.html#q24,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"ometers left no data logs, or their pendulum needles swung erratically due to centrifugal forces during the final moments of an accident. 🔗 Examiner Chain Nair/Simon follow this track: What is a digital inclinometer? → Explain MEMS technology → Differentiate it from traditional pendulums → Identify ","Digital inclinometer — requirements, purpose, MEMS technology, and what makes it different from traditional inclinometers."
QB2_A#q24,/meoclass1/QB2_A.html#q24,Rajappan,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"s for marine navigation and radio equipment). Class Notation Monitored and approved under centralized automation and navigation rules. CE Oral Tip: If Examiner Rajappan asks you: ""What happens to your digital inclinometer display during a complete vessel blackout, and how does it impact safety loggi","Digital inclinometer — requirements, purpose, MEMS technology, and what makes it different from traditional inclinometers."
QB2_A#q25,/meoclass1/QB2_A.html#q25,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"ags identifying persistent floating profiles). Associated Ledger Cargo Record Book entries validated by Port State Control inspectors. CE Oral Tip: If Examiner Nair asks you: ""Does a standard shipment of palm oil carried on a Type 2 chemical tanker require a mandatory pre-wash if you are discharging","Persistent floater — definition, GESAMP criteria, MARPOL significance."
QB2_A#q25,/meoclass1/QB2_A.html#q25,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,id polyisobutylene blocks led directly to the IMO tightening MARPOL Annex II rules to enforce shore-side treatment of these floating residues. 🔗 Examiner Chain Simon/Senthil follow this track: Define a persistent floater → List the 4 GESAMP physical criteria parameters → Identify the target geograph,"Persistent floater — definition, GESAMP criteria, MARPOL significance."
QB2_A#q25,/meoclass1/QB2_A.html#q25,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,yisobutylene blocks led directly to the IMO tightening MARPOL Annex II rules to enforce shore-side treatment of these floating residues. 🔗 Examiner Chain Simon/Senthil follow this track: Define a persistent floater → List the 4 GESAMP physical criteria parameters → Identify the target geographical z,"Persistent floater — definition, GESAMP criteria, MARPOL significance."
QB2_A#q26,/meoclass1/QB2_A.html#q26,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"led to tighten the deck lashings daily, allowing the timber stack to loosen, absorb excessive water, and slide laterally during heavy weather. 🔗 Examiner Chain Nair/Rajappan follow this sequence: Explain Timber Load Line benefits → Detail the 15% weight gain factor → What is the minimum allowed GM u","Timber/log deck cargo — load line requirements, weight gain during voyage, and CE's stability and securing actions."
QB2_A#q26,/meoclass1/QB2_A.html#q26,Simon,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"gulation 5 (Stowage and securing controls). Safety Records Bridge and Engine Room logbooks tracking daily lashing tension adjustments. CE Oral Tip: If Examiner Simon asks you: ""Why does the Timber Code allow a minimum GM of only 0.10 meters, while a standard cargo vessel requires at least 0.15 meter","Timber/log deck cargo — load line requirements, weight gain during voyage, and CE's stability and securing actions."
QB2_A#q26,/meoclass1/QB2_A.html#q26,Rajappan,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"o tighten the deck lashings daily, allowing the timber stack to loosen, absorb excessive water, and slide laterally during heavy weather. 🔗 Examiner Chain Nair/Rajappan follow this sequence: Explain Timber Load Line benefits → Detail the 15% weight gain factor → What is the minimum allowed GM under ","Timber/log deck cargo — load line requirements, weight gain during voyage, and CE's stability and securing actions."
QB2_A#q27,/meoclass1/QB2_A.html#q27,Nair,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,"ion validation) & Regulation 3 (Oxygen depletion controls). Stability Standard International Code on Intact Stability, 2008 (IS Code). CE Oral Tip: If Examiner Nair traps you with this question: ""You are carrying a Group A cargo of iron ore fines, and you notice a layer of fluid water settling on to","Compare the failure mechanisms of liquefaction, cohesive cargo collapse, and grain shift — risk and control for each."
QB2_A#q27,/meoclass1/QB2_A.html#q27,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"unmanaged liquefaction or sudden cargo shifts, demonstrating the critical importance of strict compliance with the IMSBC and Grain Codes. 🔗 Examiner Chain Nair/Simon follow this track: Compare liquefaction vs grain shift mechanisms → What is a cohesive cargo? → Detail the regulatory stability limits","Compare the failure mechanisms of liquefaction, cohesive cargo collapse, and grain shift — risk and control for each."
QB2_A#q28,/meoclass1/QB2_A.html#q28,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"nd gas tracking) & Chapter XII (Bulk carrier structural rules). Safety Standard 2008 International Code on Intact Stability (IS Code). CE Oral Tip: If Examiner Nair asks you: ""You are carrying a coal cargo and notice the carbon monoxide (CO) levels are rising steadily inside Hold 3, but the deck off","Ore, coal and grain — what is the Chief Engineer's primary technical concern for each, and why do they differ?"
QB2_A#q28,/meoclass1/QB2_A.html#q28,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"girder failure from poorly managed ore weight distribution, or capsized due to unmanaged grain shifts during heavy transoceanic transits. 🔗 Examiner Chain Nair/Simon follow this track: Compare the hazards of Ore, Coal, and Grain → Detail the gas monitoring requirements for coal → State the statutory","Ore, coal and grain — what is the Chief Engineer's primary technical concern for each, and why do they differ?"
QB2_A#q29,/meoclass1/QB2_A.html#q29,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"because the terminal deviated from the agreed loading plan, overloading an individual hold while the ship's ballast operations lagged behind. 🔗 Examiner Chain Nair/Senthil follow this track: Define the relationship between the BLU Code and the IMSBC Code → Walk through the Ship-Shore Checklist requi","How do the BLU Code, IMSBC Code, and the loadicator work together during bulk cargo loading?"
QB2_A#q29,/meoclass1/QB2_A.html#q29,Simon,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"ge of solid bulk cargoes). IACS Rule Standard Unified Requirement (UR) L4 (Requirements for loading computers and stability software). CE Oral Tip: If Examiner Simon asks you: ""During the third loading pass, the terminal pours cargo faster than the agreed BLU plan, and your loadicator shows the shea","How do the BLU Code, IMSBC Code, and the loadicator work together during bulk cargo loading?"
QB2_A#q29,/meoclass1/QB2_A.html#q29,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"use the terminal deviated from the agreed loading plan, overloading an individual hold while the ship's ballast operations lagged behind. 🔗 Examiner Chain Nair/Senthil follow this track: Define the relationship between the BLU Code and the IMSBC Code → Walk through the Ship-Shore Checklist requireme","How do the BLU Code, IMSBC Code, and the loadicator work together during bulk cargo loading?"
QB2_A#q30,/meoclass1/QB2_A.html#q30,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"otection IMO Resolution A.443(XI) (Ensuring technical and operational staff can exercise independent safety judgements). CE Oral Tip: When the Kochi MMD panel (Nair, Simon, Senthil, or Rajappan) asks you about your ""red lines,"" use confident, professional language and cite specific international reg","As Chief Engineer, what are your ""red lines"" — situations where you will not proceed with loading or carriage regardless of commercial pressure?"
QB2_A#q30,/meoclass1/QB2_A.html#q30,Simon,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"on IMO Resolution A.443(XI) (Ensuring technical and operational staff can exercise independent safety judgements). CE Oral Tip: When the Kochi MMD panel (Nair, Simon, Senthil, or Rajappan) asks you about your ""red lines,"" use confident, professional language and cite specific international regulatio","As Chief Engineer, what are your ""red lines"" — situations where you will not proceed with loading or carriage regardless of commercial pressure?"
QB2_A#q30,/meoclass1/QB2_A.html#q30,Rajappan,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,".443(XI) (Ensuring technical and operational staff can exercise independent safety judgements). CE Oral Tip: When the Kochi MMD panel (Nair, Simon, Senthil, or Rajappan) asks you about your ""red lines,"" use confident, professional language and cite specific international regulations. Examiners want ","As Chief Engineer, what are your ""red lines"" — situations where you will not proceed with loading or carriage regardless of commercial pressure?"
QB2_A#q30,/meoclass1/QB2_A.html#q30,Senthil,True,True,False,False,STRONG_CE_TIP_ASSERTION,True,"Resolution A.443(XI) (Ensuring technical and operational staff can exercise independent safety judgements). CE Oral Tip: When the Kochi MMD panel (Nair, Simon, Senthil, or Rajappan) asks you about your ""red lines,"" use confident, professional language and cite specific international regulations. Exa","As Chief Engineer, what are your ""red lines"" — situations where you will not proceed with loading or carriage regardless of commercial pressure?"
QB2_B#q1,/meoclass1/QB2_B.html#q1,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"eclared DG cargo prevented correct EmS reference, leading to incorrect firefighting medium application and subsequent catastrophic total loss. 🔗 Examiner Chain Nair → Senthil → Simon. (Shifts from basic documentation names straight into structural requirements and specific fire-schedule codes). 🚢 On",What documents and certificates are required when carrying IMDG cargo? Where do you find firefighting details for IMDG cargo?
QB2_B#q1,/meoclass1/QB2_B.html#q1,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"prevented correct EmS reference, leading to incorrect firefighting medium application and subsequent catastrophic total loss. 🔗 Examiner Chain Nair → Senthil → Simon. (Shifts from basic documentation names straight into structural requirements and specific fire-schedule codes). 🚢 On My Vessel (Maers",What documents and certificates are required when carrying IMDG cargo? Where do you find firefighting details for IMDG cargo?
QB2_B#q1,/meoclass1/QB2_B.html#q1,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"DG cargo prevented correct EmS reference, leading to incorrect firefighting medium application and subsequent catastrophic total loss. 🔗 Examiner Chain Nair → Senthil → Simon. (Shifts from basic documentation names straight into structural requirements and specific fire-schedule codes). 🚢 On My Vess",What documents and certificates are required when carrying IMDG cargo? Where do you find firefighting details for IMDG cargo?
QB2_B#q3,/meoclass1/QB2_B.html#q3,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"into common bilge paths, where poor labeling or unreadable markers led ship staff to treat dangerous chemicals as benign grey-water. 🔗 Examiner Chain Senthil → Nair → Rajappan. (Moves systematically from visual definitions to structural responsibilities and chemical exposure safety vectors). 🚢 On My","What are the IMDG Code requirements for marking, labelling, and numbering of dangerous goods packages?"
QB2_B#q3,/meoclass1/QB2_B.html#q3,Rajappan,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"mmon bilge paths, where poor labeling or unreadable markers led ship staff to treat dangerous chemicals as benign grey-water. 🔗 Examiner Chain Senthil → Nair → Rajappan. (Moves systematically from visual definitions to structural responsibilities and chemical exposure safety vectors). 🚢 On My Vessel","What are the IMDG Code requirements for marking, labelling, and numbering of dangerous goods packages?"
QB2_B#q3,/meoclass1/QB2_B.html#q3,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"tracking into common bilge paths, where poor labeling or unreadable markers led ship staff to treat dangerous chemicals as benign grey-water. 🔗 Examiner Chain Senthil → Nair → Rajappan. (Moves systematically from visual definitions to structural responsibilities and chemical exposure safety vectors)","What are the IMDG Code requirements for marking, labelling, and numbering of dangerous goods packages?"
QB2_B#q4,/meoclass1/QB2_B.html#q4,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,storical cargo hold explosions resulting from storing Class 3 flammable liquids near uninsulated structural heat boundaries or hot fuel tanks. 🔗 Examiner Chain Nair → Senthil → Simon. (Shifts from sorting codes directly into mechanical segregation rules on board). 🚢 On My Vessel (Maersk) Integrated ,"Give an overview of the IMDG Code — its structure, classes, and key features."
QB2_B#q4,/meoclass1/QB2_B.html#q4,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,ld explosions resulting from storing Class 3 flammable liquids near uninsulated structural heat boundaries or hot fuel tanks. 🔗 Examiner Chain Nair → Senthil → Simon. (Shifts from sorting codes directly into mechanical segregation rules on board). 🚢 On My Vessel (Maersk) Integrated into cargo planni,"Give an overview of the IMDG Code — its structure, classes, and key features."
QB2_B#q4,/meoclass1/QB2_B.html#q4,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,l cargo hold explosions resulting from storing Class 3 flammable liquids near uninsulated structural heat boundaries or hot fuel tanks. 🔗 Examiner Chain Nair → Senthil → Simon. (Shifts from sorting codes directly into mechanical segregation rules on board). 🚢 On My Vessel (Maersk) Integrated into ca,"Give an overview of the IMDG Code — its structure, classes, and key features."
QB2_B#q5,/meoclass1/QB2_B.html#q5,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,True,"declared pool chemicals or charcoal caught fire, tricking the crew into using inadequate or incorrect initial firefighting measures. 🔗 Examiner Chain Senthil → Nair → Simon. (Transitions from an unstructured local casualty scenario into formal stability and structural questions). 🚢 On My Vessel (Mae","A container is found to be wrongly labelled and catches fire. What actions do you take, and how do you fight the fire? Reference the Wan Hai vessel fire incident off Cochin."
QB2_B#q5,/meoclass1/QB2_B.html#q5,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"d pool chemicals or charcoal caught fire, tricking the crew into using inadequate or incorrect initial firefighting measures. 🔗 Examiner Chain Senthil → Nair → Simon. (Transitions from an unstructured local casualty scenario into formal stability and structural questions). 🚢 On My Vessel (Maersk) Dr","A container is found to be wrongly labelled and catches fire. What actions do you take, and how do you fight the fire? Reference the Wan Hai vessel fire incident off Cochin."
