canonical_question_id,url,examiner,in_ce_tip_block,assertive_phrasing,hedged_illustrative,comparative_phrasing,strength,already_in_index,context,question_text
QB2_A#q9,/meoclass1/QB2_A.html#q9,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"stowed inside a cargo hold, resulting in extensive structural hull damage and demonstrating the danger of inaccurate IMDG documentation. 🔗 Examiner Chain Nair/Simon follow this track: What is the legal structure of the IMDG Code? → Differentiate between 'Away From' and 'Separated From' → What is the","IMDG Code — documents, certificates, marking, labelling, UN numbers, segregation codes, and latest amendments."
QB2_A#q9,/meoclass1/QB2_A.html#q9,Senthil,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"nnial amendment cycles. National Enforcement Merchant Shipping (Carriage of Dangerous Goods) Rules, monitored by Port State Control. CE Oral Tip: When Examiner Senthil asks about the latest updates to the IMDG Code, emphasize that amendments follow a strict biennial cycle . Every even-numbered year ","IMDG Code — documents, certificates, marking, labelling, UN numbers, segregation codes, and latest amendments."
QB2_A#q10,/meoclass1/QB2_A.html#q10,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"ading and Unloading of Bulk Carriers (BLU Code). Structural Standard SOLAS Chapter XII (Additional safety measures for bulk carriers). CE Oral Tip: If Examiner Nair asks you: ""The shipper provides a moisture certificate that is 10 days old, but the cargo looks completely dry on the jetty. Will you l","IMSBC Code — BLU Code, Group A/B/C classification, TML and Moisture Certificate, codes applicable to bulk carriers."
QB2_A#q11,/meoclass1/QB2_A.html#q11,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"ability degradation under severe weather, highlighting the necessity of strict compliance with grain loading codes and hull stress monitoring. 🔗 Examiner Chain Nair/Simon follow this track: Explain the grain void phenomenon → State the 3 stability rules → What is a Document of Authorisation? → How d","Grain Code — intact stability criteria, grain heeling moment mechanism, and Document of Authorisation."
QB2_A#q12,/meoclass1/QB2_A.html#q12,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,ull failure and capsized in the South Atlantic due to catastrophic hull girder buckling under intense hydrodynamic and cargo loading stresses. 🔗 Examiner Chain Nair/Simon follow this line: Define high-density cargo thresholds → Differentiate local vs. global hull stress → Explain why alternate hold ,"High density cargo in IMSBC — definition, restriction criteria, and local vs global structural strength."
QB2_A#q12,/meoclass1/QB2_A.html#q12,Rajappan,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"S Common Structural Rules (CSR) for Bulk Carriers. Stability Interface Mandatory Loadicator verification under Class monitoring rules. CE Oral Tip: If Examiner Rajappan asks: ""How do you physically verify the density of a bulk cargo if you suspect the shipper's declaration is incorrect?"" Explain the","High density cargo in IMSBC — definition, restriction criteria, and local vs global structural strength."
QB2_A#q13,/meoclass1/QB2_A.html#q13,Nair,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,"rovisions for ships certified with Timber Load Lines). IMSBC Reference Definition boundaries for cohesive vs. non-cohesive bulk matrices. CE Oral Tip: Examiner Nair frequently tests candidates by asking: ""If a vessel carrying a heavy deck cargo of logs develops a persistent list mid-voyage due to wa",Cohesive cargo — definition. Can you carry logs in a bulk carrier and what are the precautions?
QB2_A#q13,/meoclass1/QB2_A.html#q13,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"napped during heavy weather, allowing the shifting log stacks to break side stanchions and pull the vessel past its down-flooding angle. 🔗 Examiner Chain Simon/Senthil follow this track: Define cohesive bulk materials → Transition to timber cargo risks → Explain the 15% water absorption calculation ",Cohesive cargo — definition. Can you carry logs in a bulk carrier and what are the precautions?
QB2_A#q14,/meoclass1/QB2_A.html#q14,Nair,False,False,False,True,WEAK_COMPARATIVE_MENTION,False,"spills into coastal waters during low-speed impacts, whereas older single-skin configurations caused catastrophic local environmental damage. 🔗 Examiner Chain Nair/Rajappan follow this sequence: Explain IBC Code ship types → Detail the contents of Chapter 17 → Differentiate IBC from BCH → Review the","IBC Code — Chapters 17/18/19, ship types 1/2/3, and difference from BCH Code."
QB2_A#q14,/meoclass1/QB2_A.html#q14,Rajappan,False,False,False,True,WEAK_COMPARATIVE_MENTION,False,"ls into coastal waters during low-speed impacts, whereas older single-skin configurations caused catastrophic local environmental damage. 🔗 Examiner Chain Nair/Rajappan follow this sequence: Explain IBC Code ship types → Detail the contents of Chapter 17 → Differentiate IBC from BCH → Review the eng","IBC Code — Chapters 17/18/19, ship types 1/2/3, and difference from BCH Code."
QB2_A#q15,/meoclass1/QB2_A.html#q15,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,ions with updated listings on the ICOF attachment remains a leading cause of immediate commercial vessel detentions in major industrial ports. 🔗 Examiner Chain Nair/Simon follow this track: What is the full name of ICOF? → Detail its survey cycle under HSSC → What happens if you miss an annual surve,"ICOF — full name, who issues, contents, validity, and survey cycle."
QB2_A#q16,/meoclass1/QB2_A.html#q16,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"15 (Cargo Record Book entry criteria). Port State Control Hard baseline document verified against live cargo pump-room piping arrays. CE Oral Tip: If Examiner Nair asks you: ""The P&A Manual says a specific tank must have less than 75 liters of residue left after stripping, but your physical sounding","P&A Manual — purpose, who provides it, and what are its contents?"
QB2_A#q16,/meoclass1/QB2_A.html#q16,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,ing operations were executed using durations or temperatures that deviated from the minimum parameters set out in the ship's P&A Manual. 🔗 Examiner Chain Simon/Senthil follow this track: What is the purpose of the P&A Manual? → Who approves it? → Link to the Cargo Record Book entries → Engineering m,"P&A Manual — purpose, who provides it, and what are its contents?"
QB2_A#q17,/meoclass1/QB2_A.html#q17,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,ers who attempted to bypass the underwater discharge system by pumping chemical or oil residues through deck-level fire lines while at anchor. 🔗 Examiner Chain Nair/Rajappan follow this sequence: Why does MARPOL Annex II use L/NM instead of ppm? → What is the minimum speed required? → Explain how UN,"Chemical tanker discharge control — why 50 NM in special areas, why instantaneous rate (not ppm), and UNCLOS link."
QB2_A#q17,/meoclass1/QB2_A.html#q17,Rajappan,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,ho attempted to bypass the underwater discharge system by pumping chemical or oil residues through deck-level fire lines while at anchor. 🔗 Examiner Chain Nair/Rajappan follow this sequence: Why does MARPOL Annex II use L/NM instead of ppm? → What is the minimum speed required? → Explain how UNCLOS ,"Chemical tanker discharge control — why 50 NM in special areas, why instantaneous rate (not ppm), and UNCLOS link."
QB2_A#q18,/meoclass1/QB2_A.html#q18,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,ns entered in the Cargo Record Book and the actual steam or water volumetric totals logged in the engine room's boiler and flow meter records. 🔗 Examiner Chain Nair/Simon follow this track: What is a Category X cargo? → Walk through the mandatory port pre-wash sequence → State the maximum allowed ef,Type 1 chemical tanker — tank washing and discharge criteria for Category X cargo.
QB2_A#q18,/meoclass1/QB2_A.html#q18,Senthil,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"ntries verified by an independent authorized surveyor. Enforcement Body Port State Control and local Coast Guard environmental divisions. CE Oral Tip: Examiner Senthil often asks: ""Who pays for and verifies the Category X concentration test at the discharge berth?"" Your response must show an underst",Type 1 chemical tanker — tank washing and discharge criteria for Category X cargo.
QB2_A#q19,/meoclass1/QB2_A.html#q19,Nair,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,"odifications alter the ship's internal volume profiles. Enforcement Interface Port State Control tonnage validation under flag protocols. CE Oral Tip: Examiner Nair often presents this trick scenario: ""You add a new enclosed deck storage locker on top of the accommodation block. Does this change you","GT and NT — how are they calculated, why is GT always bigger, and what dues are based on each?"
QB2_A#q20,/meoclass1/QB2_A.html#q20,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"ered extreme parametric rolling, resulting in the loss of over 400 containers and catastrophic structural damage to the remaining deck stacks. 🔗 Examiner Chain Nair/Senthil follow this sequence: Define parametric rolling → Explain the waterplane variation mechanism → Why are container ships vulnerab","Parametric rolling — cause, mechanism, why container ships are susceptible, cargo consequences, and CE's correction."
QB2_A#q20,/meoclass1/QB2_A.html#q20,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"extreme parametric rolling, resulting in the loss of over 400 containers and catastrophic structural damage to the remaining deck stacks. 🔗 Examiner Chain Nair/Senthil follow this sequence: Define parametric rolling → Explain the waterplane variation mechanism → Why are container ships vulnerable? →","Parametric rolling — cause, mechanism, why container ships are susceptible, cargo consequences, and CE's correction."
QB2_A#q21,/meoclass1/QB2_A.html#q21,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"nisms allowed water to overwhelm the weathertight car deck doors, leading to rapid accumulation of water and a catastrophic loss of stability. 🔗 Examiner Chain Nair/Simon follow this track: Define watertight vs. weathertight → State the technical hose test parameters → Explain how ultrasonic testing","Watertight vs weathertight — definitions, differences, and test methods."
QB2_A#q21,/meoclass1/QB2_A.html#q21,Rajappan,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,"g procedures for watertight structures). Safety Ledger Standard Log Book records capturing routine inspections of watertight closures. CE Oral Tip: If Examiner Rajappan traps you by asking: ""Can you use a standard weathertight cargo hatch cover as a watertight division if you add extra heavy turnbuc","Watertight vs weathertight — definitions, differences, and test methods."
QB2_A#q22,/meoclass1/QB2_A.html#q22,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"k IACS Common Structural Rules (CSR) for Bulk Carriers and Oil Tankers. Auditing Authority Maritime Safety Committee (MSC) of the IMO. CE Oral Tip: If Examiner Nair asks you: ""What is the standard design life of a vessel under the GBS definition?"" Your answer must be exactly 25 years. Emphasize that","GBS — Goal-Based Ship Construction Standards. What is it, five-tier structure, and which ships does it apply to?"
QB2_A#q23,/meoclass1/QB2_A.html#q23,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"chemical solvents without verifying that the cargo temperature limits exceeded the maximum threshold allowed by the tank coating manufacturer. 🔗 Examiner Chain Nair/Senthil follow this line: Charterer brings a new chemical, what are your steps? → Trap: Commercial trade names vs. shipping names → Rev","As CE, a charterer proposes a new chemical cargo — how do you confirm ship suitability?"
QB2_A#q24,/meoclass1/QB2_A.html#q24,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"nclinometers left no data logs, or their pendulum needles swung erratically due to centrifugal forces during the final moments of an accident. 🔗 Examiner Chain Nair/Simon follow this track: What is a digital inclinometer? → Explain MEMS technology → Differentiate it from traditional pendulums → Iden","Digital inclinometer — requirements, purpose, MEMS technology, and what makes it different from traditional inclinometers."
QB2_A#q24,/meoclass1/QB2_A.html#q24,Rajappan,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"s for marine navigation and radio equipment). Class Notation Monitored and approved under centralized automation and navigation rules. CE Oral Tip: If Examiner Rajappan asks you: ""What happens to your digital inclinometer display during a complete vessel blackout, and how does it impact safety loggi","Digital inclinometer — requirements, purpose, MEMS technology, and what makes it different from traditional inclinometers."
QB2_A#q25,/meoclass1/QB2_A.html#q25,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"ags identifying persistent floating profiles). Associated Ledger Cargo Record Book entries validated by Port State Control inspectors. CE Oral Tip: If Examiner Nair asks you: ""Does a standard shipment of palm oil carried on a Type 2 chemical tanker require a mandatory pre-wash if you are discharging","Persistent floater — definition, GESAMP criteria, MARPOL significance."
QB2_A#q26,/meoclass1/QB2_A.html#q26,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"led to tighten the deck lashings daily, allowing the timber stack to loosen, absorb excessive water, and slide laterally during heavy weather. 🔗 Examiner Chain Nair/Rajappan follow this sequence: Explain Timber Load Line benefits → Detail the 15% weight gain factor → What is the minimum allowed GM u","Timber/log deck cargo — load line requirements, weight gain during voyage, and CE's stability and securing actions."
QB2_A#q26,/meoclass1/QB2_A.html#q26,Rajappan,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"o tighten the deck lashings daily, allowing the timber stack to loosen, absorb excessive water, and slide laterally during heavy weather. 🔗 Examiner Chain Nair/Rajappan follow this sequence: Explain Timber Load Line benefits → Detail the 15% weight gain factor → What is the minimum allowed GM under ","Timber/log deck cargo — load line requirements, weight gain during voyage, and CE's stability and securing actions."
QB2_A#q27,/meoclass1/QB2_A.html#q27,Nair,True,False,False,False,SUPPORTED_CE_TIP_MENTION,False,"ion validation) & Regulation 3 (Oxygen depletion controls). Stability Standard International Code on Intact Stability, 2008 (IS Code). CE Oral Tip: If Examiner Nair traps you with this question: ""You are carrying a Group A cargo of iron ore fines, and you notice a layer of fluid water settling on to","Compare the failure mechanisms of liquefaction, cohesive cargo collapse, and grain shift — risk and control for each."
QB2_A#q28,/meoclass1/QB2_A.html#q28,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"nd gas tracking) & Chapter XII (Bulk carrier structural rules). Safety Standard 2008 International Code on Intact Stability (IS Code). CE Oral Tip: If Examiner Nair asks you: ""You are carrying a coal cargo and notice the carbon monoxide (CO) levels are rising steadily inside Hold 3, but the deck off","Ore, coal and grain — what is the Chief Engineer's primary technical concern for each, and why do they differ?"
QB2_A#q29,/meoclass1/QB2_A.html#q29,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"because the terminal deviated from the agreed loading plan, overloading an individual hold while the ship's ballast operations lagged behind. 🔗 Examiner Chain Nair/Senthil follow this track: Define the relationship between the BLU Code and the IMSBC Code → Walk through the Ship-Shore Checklist requi","How do the BLU Code, IMSBC Code, and the loadicator work together during bulk cargo loading?"
QB2_A#q30,/meoclass1/QB2_A.html#q30,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"otection IMO Resolution A.443(XI) (Ensuring technical and operational staff can exercise independent safety judgements). CE Oral Tip: When the Kochi MMD panel (Nair, Simon, Senthil, or Rajappan) asks you about your ""red lines,"" use confident, professional language and cite specific international reg","As Chief Engineer, what are your ""red lines"" — situations where you will not proceed with loading or carriage regardless of commercial pressure?"
QB2_A#q30,/meoclass1/QB2_A.html#q30,Rajappan,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,".443(XI) (Ensuring technical and operational staff can exercise independent safety judgements). CE Oral Tip: When the Kochi MMD panel (Nair, Simon, Senthil, or Rajappan) asks you about your ""red lines,"" use confident, professional language and cite specific international regulations. Examiners want ","As Chief Engineer, what are your ""red lines"" — situations where you will not proceed with loading or carriage regardless of commercial pressure?"
QB2_B#q1,/meoclass1/QB2_B.html#q1,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"prevented correct EmS reference, leading to incorrect firefighting medium application and subsequent catastrophic total loss. 🔗 Examiner Chain Nair → Senthil → Simon. (Shifts from basic documentation names straight into structural requirements and specific fire-schedule codes). 🚢 On My Vessel (Maers",What documents and certificates are required when carrying IMDG cargo? Where do you find firefighting details for IMDG cargo?
QB2_B#q1,/meoclass1/QB2_B.html#q1,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"DG cargo prevented correct EmS reference, leading to incorrect firefighting medium application and subsequent catastrophic total loss. 🔗 Examiner Chain Nair → Senthil → Simon. (Shifts from basic documentation names straight into structural requirements and specific fire-schedule codes). 🚢 On My Vess",What documents and certificates are required when carrying IMDG cargo? Where do you find firefighting details for IMDG cargo?
QB2_B#q4,/meoclass1/QB2_B.html#q4,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,ld explosions resulting from storing Class 3 flammable liquids near uninsulated structural heat boundaries or hot fuel tanks. 🔗 Examiner Chain Nair → Senthil → Simon. (Shifts from sorting codes directly into mechanical segregation rules on board). 🚢 On My Vessel (Maersk) Integrated into cargo planni,"Give an overview of the IMDG Code — its structure, classes, and key features."
QB2_B#q4,/meoclass1/QB2_B.html#q4,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,l cargo hold explosions resulting from storing Class 3 flammable liquids near uninsulated structural heat boundaries or hot fuel tanks. 🔗 Examiner Chain Nair → Senthil → Simon. (Shifts from sorting codes directly into mechanical segregation rules on board). 🚢 On My Vessel (Maersk) Integrated into ca,"Give an overview of the IMDG Code — its structure, classes, and key features."
QB2_B#q5,/meoclass1/QB2_B.html#q5,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"d pool chemicals or charcoal caught fire, tricking the crew into using inadequate or incorrect initial firefighting measures. 🔗 Examiner Chain Senthil → Nair → Simon. (Transitions from an unstructured local casualty scenario into formal stability and structural questions). 🚢 On My Vessel (Maersk) Dr","A container is found to be wrongly labelled and catches fire. What actions do you take, and how do you fight the fire? Reference the Wan Hai vessel fire incident off Cochin."
QB2_B#q5,/meoclass1/QB2_B.html#q5,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"s where undeclared pool chemicals or charcoal caught fire, tricking the crew into using inadequate or incorrect initial firefighting measures. 🔗 Examiner Chain Senthil → Nair → Simon. (Transitions from an unstructured local casualty scenario into formal stability and structural questions). 🚢 On My V","A container is found to be wrongly labelled and catches fire. What actions do you take, and how do you fight the fire? Reference the Wan Hai vessel fire incident off Cochin."
QB2_B#q8,/meoclass1/QB2_B.html#q8,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"zinc-dust or magnesium-based chemical container, triggering a massive hydrogen explosion that tore through the deck plating. 🔗 Examiner Chain Senthil → Nair → Simon. (Shifts from initial manifest tracking to chemical property analysis, then directly into engineering systems management). 🚢 On My Vess","When a container fire occurs, how do you use the UN number to identify cargo-specific hazard symptoms, and how does this affect your firefighting approach?"
QB2_B#q8,/meoclass1/QB2_B.html#q8,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"apply water to a zinc-dust or magnesium-based chemical container, triggering a massive hydrogen explosion that tore through the deck plating. 🔗 Examiner Chain Senthil → Nair → Simon. (Shifts from initial manifest tracking to chemical property analysis, then directly into engineering systems manageme","When a container fire occurs, how do you use the UN number to identify cargo-specific hazard symptoms, and how does this affect your firefighting approach?"
QB2_B#q15,/meoclass1/QB2_B.html#q15,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"fines, where cargo fluidization led to a sudden shift that capsized the ship before the crew could broadcast a distress call. 🔗 Examiner Chain Senthil → Nair → Simon. (Progresses from basic group sorting to moisture control details, then into hold bilge and ventilation systems). 🚢 On My Vessel (Maer","Give a full overview of the IMSBC Code — scope, cargo categories (A, B, C), schedule format, and key CE responsibilities."
QB2_B#q15,/meoclass1/QB2_B.html#q15,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"l ore or bauxite fines, where cargo fluidization led to a sudden shift that capsized the ship before the crew could broadcast a distress call. 🔗 Examiner Chain Senthil → Nair → Simon. (Progresses from basic group sorting to moisture control details, then into hold bilge and ventilation systems). 🚢 O","Give a full overview of the IMSBC Code — scope, cargo categories (A, B, C), schedule format, and key CE responsibilities."
QB2_B#q2,/meoclass1/QB2_B.html#q2,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"collapses at sea caused by structural failure of unmaintained turnbuckles or unauthorized deviation from the CSM loading envelope. 🔗 Examiner Chain Rajappan → Simon → Nair. (Progresses from physical components to regulatory rules, then straight into safety-at-work compliance). 🚢 On My Vessel (Maersk","What are the requirements for a container securing arrangement, and what is a Safe Access Plan on a container ship?"
QB2_B#q2,/meoclass1/QB2_B.html#q2,Rajappan,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"ainer stack collapses at sea caused by structural failure of unmaintained turnbuckles or unauthorized deviation from the CSM loading envelope. 🔗 Examiner Chain Rajappan → Simon → Nair. (Progresses from physical components to regulatory rules, then straight into safety-at-work compliance). 🚢 On My Ve","What are the requirements for a container securing arrangement, and what is a Safe Access Plan on a container ship?"
QB2_B#q7,/meoclass1/QB2_B.html#q7,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"ntainer led to chemical explosions, complicating insurance fault allocation between the physical ship operator and the space charterer. 🔗 Examiner Chain Nair → Simon → Senthil. (Moves from business concepts into technical hull maintenance and operational cargo care). 🚢 On My Vessel (Maersk) Executed","Explain the container shipping operational model: what is the difference between Liner, NVOCC, and VOCC, and what are the advantages/disadvantages of each?"
QB2_B#q7,/meoclass1/QB2_B.html#q7,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"led to chemical explosions, complicating insurance fault allocation between the physical ship operator and the space charterer. 🔗 Examiner Chain Nair → Simon → Senthil. (Moves from business concepts into technical hull maintenance and operational cargo care). 🚢 On My Vessel (Maersk) Executed via str","Explain the container shipping operational model: what is the difference between Liner, NVOCC, and VOCC, and what are the advantages/disadvantages of each?"
QB2_B#q11,/meoclass1/QB2_B.html#q11,Senthil,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"percentage of containers on board significantly exceeded their declared manifest weights, driving the development of the VGM mandate. 🔗 Examiner Chain Simon → Senthil → Nair. (Transitions from basic weight calculations to technical stability impacts and Master's legal authority). 🚢 On My Vessel (Mae","What is the Verified Gross Mass (VGM) of a container? What information must it contain, how do you ensure the VGM is correct, and who is responsible for declaring and deciding the container weight?"
QB2_B#q12,/meoclass1/QB2_B.html#q12,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"reduce their measured tonnage below safety thresholds, leading to the creation of the standardized 1969 convention to close layout loopholes. 🔗 Examiner Chain Nair → Simon → Rajappan. (Moves from mathematical formula structures to practical canal toll rules and official surveyor validation steps). 🚢",How are Gross Tonnage (GT) and Net Tonnage (NT) calculated for a container ship?
QB2_B#q12,/meoclass1/QB2_B.html#q12,Rajappan,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"easured tonnage below safety thresholds, leading to the creation of the standardized 1969 convention to close layout loopholes. 🔗 Examiner Chain Nair → Simon → Rajappan. (Moves from mathematical formula structures to practical canal toll rules and official surveyor validation steps). 🚢 On My Vessel ",How are Gross Tonnage (GT) and Net Tonnage (NT) calculated for a container ship?
QB2_B#q16,/meoclass1/QB2_B.html#q16,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"castings fractured under stacking loads at sea, causing progressive column collapses that damaged adjacent reefers and hull frames. 🔗 Examiner Chain Senthil → Nair → Simon. (Shifts from specific industrial test methods straight into structural cargo care and damage control stability vectors). 🚢 On M",What are the container test procedures? Do not limit the answer to the one-door-off test — describe the full range of structural and leakage tests carried out on containers.
QB2_B#q16,/meoclass1/QB2_B.html#q16,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"gs fractured under stacking loads at sea, causing progressive column collapses that damaged adjacent reefers and hull frames. 🔗 Examiner Chain Senthil → Nair → Simon. (Shifts from specific industrial test methods straight into structural cargo care and damage control stability vectors). 🚢 On My Vess",What are the container test procedures? Do not limit the answer to the one-door-off test — describe the full range of structural and leakage tests carried out on containers.
QB2_B#q10,/meoclass1/QB2_B.html#q10,Simon,False,True,False,False,WEAK_INCIDENTAL_MENTION,False,"manually for hours against high-stack container fires, leading to the regulatory development of hands-free portable monitors. 🔗 Examiner Chain Nair → Senthil → Simon. (Shifts from specific regulation dates to pump capacity calculations and safety configurations). 🚢 On My Vessel (Maersk) Included in ","What are the latest SOLAS amendments regarding safety on container ships, specifically relating to portable water monitors — how many are required, on what basis is the number determined, and is a portable water monitor used for firefighting?"
QB2_B#q10,/meoclass1/QB2_B.html#q10,Senthil,False,True,False,False,WEAK_INCIDENTAL_MENTION,False,"ire hoses manually for hours against high-stack container fires, leading to the regulatory development of hands-free portable monitors. 🔗 Examiner Chain Nair → Senthil → Simon. (Shifts from specific regulation dates to pump capacity calculations and safety configurations). 🚢 On My Vessel (Maersk) In","What are the latest SOLAS amendments regarding safety on container ships, specifically relating to portable water monitors — how many are required, on what basis is the number determined, and is a portable water monitor used for firefighting?"
QB2_B#q17,/meoclass1/QB2_B.html#q17,Nair,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"moisture had leaked into the storage tank over time, turning the powder into a solid block that choked the discharge manifold. 🔗 Examiner Chain Nixon → Simon → Nair. (Transitions from physical system testing to regulatory compliance and emergency deployment protocols). 🚢 On My Vessel (Maersk) Integr","What is the dry chemical powder (DCP) firefighting system fitted on the deck of a container ship, and what regulations govern it?"
QB2_B#q17,/meoclass1/QB2_B.html#q17,Simon,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"because moisture had leaked into the storage tank over time, turning the powder into a solid block that choked the discharge manifold. 🔗 Examiner Chain Nixon → Simon → Nair. (Transitions from physical system testing to regulatory compliance and emergency deployment protocols). 🚢 On My Vessel (Maersk","What is the dry chemical powder (DCP) firefighting system fitted on the deck of a container ship, and what regulations govern it?"
QB2_B#q18,/meoclass1/QB2_B.html#q18,Nair,False,True,False,False,WEAK_INCIDENTAL_MENTION,False,"because the crew delayed applying heavy water boundary cooling, allowing thermal energy to spread through adjacent stacks. 🔗 Examiner Chain Nixon → Rajappan → Nair. (Progresses from initial deck response actions to pump line physics and long-term vessel stability management). 🚢 On My Vessel (Maersk)",How is firefighting on deck carried out on a container ship when a container fire is suspected or confirmed?
QB2_C#q1,/meoclass1/QB2_C.html#q1,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"A formal Maker's Declaration or independent laboratory test report confirming a PFOS concentration under 10 mg/kg. Deep-Dive Analysis Trap Questions: Examiner Nair asks: ""If the BDN says 'Flashpoint: Compliant', is that acceptable under the 2026 amendments?"" Answer: No, it is not. The amended text e","EDITORIAL CORRECTION:** MSC.520(106) covers SOLAS Ch II-2 fire safety for container ships (water mist lance, portable wa"
QB2_C#q1,/meoclass1/QB2_C.html#q1,Rajappan,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"apors to leak from fuel tank air vents into the engine room, emphasizing why the IMO introduced Resolution MSC.520(106). Examiner Chain: Nair arrow Simon arrow Rajappan. Nair tests the specific amendment dates and numbers (MSC.520(106)). Simon pivots to verify how low-flashpoint fuel compromises the","EDITORIAL CORRECTION:** MSC.520(106) covers SOLAS Ch II-2 fire safety for container ships (water mist lance, portable wa"
QB2_C#q2,/meoclass1/QB2_C.html#q2,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"al Fire Schedule for standard shipboard responses. EmS Spillage Schedule S-A: Toxic substances handling guidelines. Deep-Dive Analysis Trap Questions: Examiner Nair asks: ""The fire team wants to flood the hold immediately with CO2. Do you authorize this for an unknown cargo fire?"" Answer: No, not bl",15-Second Answer (Elevator Pitch)**
QB2_C#q2,/meoclass1/QB2_C.html#q2,Rajappan,False,False,False,False,WEAK_INCIDENTAL_MENTION,False,"ing attempts lacked specific chemical data, leading to a massive explosion that breached the cargo holds and resulted in fatalities. Examiner Chain: Nair arrow Rajappan arrow Simon. Nair challenges the candidate on handling unknown container hazards. Rajappan evaluates compliance with the Document o",15-Second Answer (Elevator Pitch)**
QB2_C#q3,/meoclass1/QB2_C.html#q3,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"cracking, shift the crew entirely to a defensive boundary cooling posture and prepare the lifeboats. --- Extra Sub-Block: Trap Warning CRITICAL EXAMINER TRAP: Nair will ask: ""If you see smoke coming out of an unknown container, shouldn't you immediately use an axe to smash a hole in the side panel a",15-Second Answer (Elevator Pitch)**
QB2_C#q4,/meoclass1/QB2_C.html#q4,Nair,True,True,False,False,STRONG_CE_TIP_ASSERTION,False,"ent: 2 Portable Water Monitors + 1 Water Mist Lance. Regulatory Reference: SOLAS Chapter II-2, Regulation 10.7.3.1. Deep-Dive Analysis Trap Questions: Examiner Nair asks: ""Where exactly in the FSS Code do you find the detailed layout for the water mist lance?"" Answer: The technical specifications fo",15-Second Answer (Elevator Pitch)**
